old_code,new_code
091200000BFKAA0,091200000BFKAFU
091200000BFKEA0,091200000BFKEFU
091200000BFKIA0,091200000BFKIDW
091200000BFKNA0,091200000BFKNFS
091200000BFKUA0,091200000BFKUFS
091200000BFLDA0,091200000BFLDDJ
091200000BFLFA0,091200000BFLFFS
091200000BFLHA0,091000000BBXRBT
091200000BFLJA0,091000000BBYCBU
091200000BFLPA0,091200000BFLPFS
091200000BFNUA0,091200000BFNUFT
091200000BFNVA0,091200000BFNVFT
091200000BFNXA0,091200000BFNXFT
091200000BFPCA0,091000000BBXPBT
091200000BFPDA0,091200000BFPDFT
091200000BFPFA0,091200000BFPFFS
091200000BFPHA0,091200000BFPHDG
091200000BFPIA0,091200000BFPIFS
091200000BFQCA0,091200000BFQCFT
091200000BFQDA0,091200000BFQDFT
091200000BFQGA0,091200000BFQGFS
091200000BFQVA0,091200000BFQVDG
091200000BFRBA0,091000000BBXMBT
091200000BFRCA0,091000000BBXZBU
091200000BFRJEX,091200000BFRJFA
091200000BFRLA0,0913311A0BDAAAD
091200000BFRMA0,0913011C0BDAFAJ
091200000BFRNA0,0913011C0BDACAJ
091200000BFRPA0,0913011C0BDAEAJ
091200000BFRQA0,0913011C0BDABAJ
091200000BFRZA0,091200000BFRZFU
091200000BFSGA0,0913011C0BDADAJ
091200000BFSHA0,091200000BFSHFC
091200000BFSKA0,091200000BFSKFU
091200000BFSPA0,0913011N0BDAAAJ
091200000BFTBA0,0913581C0BBAAAA
091200000BFTCA0,0913011C0BDAAAI
091200000BFTZA0,091000000BBXQBT
091200000BFUPA0,0913011J0BCAAAI
091200000BFVCFR,0913471A0BBAAAA
0913011C0AAADAD,0913311L0AAAAAA
0913011C0BGAAAD,0913311L0BBAAAA
0913011C0BGABAD,0913311L0BBABAA
0913011C0BGACAD,0913311L0BBACAA
0913011C0BGADAD,0913311L0BBADAA
0913011D0AAAEAE,0913311J0AAAAAA
0913011D0BDAAAE,0913311J0BBAAAA
0913011J0AAAGAG,0913311I0AAAAAA
0913011J0BDAAAG,0913311I0BBAAAA
0913011L0AAACAC,0913311G0AAAAAA
0913011L0BDAAAC,0913311G0BBAAAA
0913011N0AAACAC,0913311D0AAAAAA
0913011N0AAADAD,0913311D0AAACAC
0913011N0AAAHAH,0913311D0AAABAB
0913011N0AAALAL,0913011Z0AAAAAA
0913011N0BFABAH,0913311D0BCAAAB
0913011N0BFACAL,0913011Z0BBAAAA
0913011N0BFADAL,0913011Z0BBABAA
0913011N0BHAAAC,0913311D0BBAAAA
0913011N0BIAAAD,0913311D0BDACAC
0913011N0BIABAD,0913311D0BDAEAC
0913011N0BIACAD,0913311D0BDAFAC
0913011N0BIADAD,0913311D0BDAAAC
0913011N0BIAEAD,0913311D0BDADAC
0913011Q0AAAAAA,0913311H0AAABAB
0913011Q0AAACAC,0913311H0AAAAAA
0913011Q0BBAAAC,0913311H0BBAAAA
0913011Q0BCAAAA,0913311H0BCAAAB
0913011S0AAABAB,0913311K0AAABAB
0913011S0AAAGAG,0913311K0AAAAAA
0913011S0BBACAG,0913311K0BBAAAA
0913011S0BBADAB,0913311K0BBABAB
0913011W0AAAEAE,0913011Y0AAAAAA
0913011W0BDAAAE,0913011Y0BBAAAA
0913031A0AAAAAA,0913631A0AAAAAA
0913031A0BBAAAA,0913631A0BBAAAA
0913031B0AAAAAA,0913631B0AAAAAA
0913031B0BBAAAA,0913631B0BBAAAA
0913031B0BBABAA,0913631B0BBABAA
0913031B0BBACAA,0913631B0BBACAA
0913041A0AAAAAA,0913641A0AAAAAA
0913041A0BBAAAA,0913641A0BBAAAA
0913051E0AAAAAA,0913671C0AAAAAA
0913051E0BBAAAA,0913671C0BBAAAA
0913051E0BBABAA,0913671C0BBABAA
0913051E0BBACAA,0913671C0BBACAA
0913051F0AAAAAA,0913671B0AAABAB
0913051F0AAABAB,0913671B0AAAAAA
0913051F0BBAAAA,0913671B0BBADAB
0913051F0BBABAA,0913671B0BBAEAB
0913051F0BBACAA,0913671B0BBAFAB
0913051F0BBADAB,0913671B0BBAAAA
0913051F0BBAEAB,0913671B0BBABAA
0913051F0BBAFAB,0913671B0BBACAA
0913051G0AAAAAA,0913671A0AAAAAA
0913051G0BBAAAA,0913671A0BBAAAA
0913051G0BBABAA,0913671A0BBABAA
0913051G0BBACAA,0913671A0BBACAA
0913061D0AAAAAA,0913061A0AAAAAA
0913061D0BBAAAA,0913061A0BBAAAA
0913102A0AAABAB,0913351A0AAACAC
0913102A0BCAAAB,0913351A0BCAAAC
0913106A0AAAAAA,0913353A0AAABAB
0913106A0BBAAAA,0913353A0BCAAAB
0913161B0AAAAAA,0913411B0AAAEAE
0913161B0AAABAB,0913411B0AAACAC
0913161B0AAACAC,0913411B0AAADAD
0913161B0AAAFAF,0913161A0AAAGAG
0913161B0BBAAAF,0913161A0BGAAAG
0913161B0BCAAAA,0913411B0BFAAAE
0913161B0BDAAAB,0913411B0BDAAAC
0913161B0BEAAAC,0913411B0BEAAAD
0913161B0BEABAC,0913411B0BEABAD
0913171A0AAAAAA,0913421B0AAAAAA
0913171A0AAABAB,0913421B0AAABAB
0913171A0BBAAAA,0913421B0BBAAAA
0913171A0BBABAB,0913421B0BBABAB
0913171B0AAAAAA,0913421A0AAABAB
0913171B0BBAAAA,0913421A0BCAAAB
0913181D0AAABAB,0913181Q0AAAAAA
0913181D0BBAAAB,0913181Q0BBAAAA
0913181J0AAAAAA,0913431B0AAAAAA
0913181J0BCAAAA,0913431B0BBAAAA
0913205A0AAACAC,0913621A0AAAAAA
0913205A0BBAAAC,0913621A0BBAAAA
0913205C0AAABAB,0913621F0AAABAB
0913205C0AAACAC,0913621F0AAAAAA
0913205C0BCAAAB,0913621F0BBABAB
0913205C0BCABAB,0913621F0BBACAB
0913205C0BCACAC,0913621F0BBAAAA
0913205D0AAABAB,0913621H0AAAAAA
0913205D0BBAEAB,0913621H0BBAAAA
0913205E0AAABAB,0913621D0AAAAAA
0913205E0BCAAAB,0913621D0BBAAAA
0913205H0AAAAAA,0913621C0AAAAAA
0913205H0BBAAAA,0913621C0BBAAAA
0913205H0BBABAA,0913621C0BBABAA
0913205J0AAAAAA,0913621B0AAAAAA
0913205J0BCAAAA,0913621B0BBAAAA
0913205M0AAAAAA,0913621E0AAAAAA
0913205M0BBAAAA,0913621E0BBAAAA
0913205S0AAABAB,0913621G0AAAAAA
0913205S0BBABAB,0913621G0BBAAAA
0913206A0AAABAB,0913622A0AAAAAA
0913206A0BBABAB,0913622A0BBAAAA
0913226C0AAACAC,0913681A0AAAAAA
0913226C0BBACAC,0913681A0BBAAAA
0913238A0AAABAB,0913701A0AAAAAA
0913238A0BBABAB,0913701A0BBAAAA
0913261E0AAACAC,0913451C0AAABAB
0913261E0BEAAAC,0913451C0BCAAAB
0913261F0AAAAAA,0913451I0AAACAC
0913261F0AAABAB,0913451I0AAABAB
0913261F0BBAAAA,0913451I0BDAAAC
0913261F0BCAAAB,0913451I0BCAAAB
0913261G0AAAFAF,0913451D0AAABAB
0913261G0BFAAAF,0913451D0BCAAAB
0913261I0AAADAD,0913451L0AAAAAA
0913261I0BCAAAD,0913451L0BBAAAA
0913261J0AAAGAG,0913451J0AAAAAA
0913261J0BFAAAG,0913451J0BBAAAA
0913261K0AAADAD,0913451F0AAABAB
0913261K0AAAFAF,0913451F0AAAAAA
0913261K0BCALAF,0913451F0BBAAAA
0913261K0BCANAF,0913451F0BBABAA
0913261K0BCAPAF,0913451F0BBACAA
0913261K0BCAQAF,0913451F0BBADAA
0913261K0BEAAAD,0913451F0BCAAAB
0913261L0AAAAAA,0913451K0AAAAAA
0913261L0BBAAAA,0913451K0BBAAAA
0913261M0AAADAD,0913261K0AAAFAF
0913261M0BBAAAD,0913261K0BCANAF
0913261P0AAACAC,0913451G0AAACAC
0913261P0BCABAC,0913451G0BCAAAC
0913261R0AAABAB,0913451H0AAAFAF
0913261R0AAADAD,0913451H0AAAEAE
0913261R0AAAEAE,0913451H0AAABAB
0913261R0BCAAAE,0913451H0BCAAAB
0913261R0BDAAAB,0913451H0BDABAF
0913261R0BDABAD,0913451H0BDAAAE
0913271A0AAAAAA,0913461E0AAAMAM
0913271A0AAABAB,0913461E0AAANAN
0913271A0AAAPAP,0913461E0AAAPAP
0913271A0AAAQAQ,0913461E0AAAQAQ
0913271A0AAAZAZ,0913461E0AAALAL
0913271A0BBAAAA,0913461E0BBABAM
0913271A0BBABAB,0913461E0BBACAN
0913271A0BEAAAP,0913461E0BHAAAP
0913271A0BEABAQ,0913461E0BHABAQ
0913271A0BGAAAZ,0913461E0BEACAL
0913271B0AAAAAA,0913461H0AAAXAX
0913271B0AAABAB,0913461H0AAAYAY
0913271B0AAAPAP,0913461H0AAAUAU
0913271B0AAAQAQ,0913461H0AAAVAV
0913271B0AAARAR,0913461H0AAAWAW
0913271B0BBAAAA,0913461H0BBADAX
0913271B0BBABAB,0913461H0BBAEAY
0913271B0BDAAAH,0913271B0BCAFAH
0913271B0BFAAAP,0913461H0BIAAAU
0913271B0BFABAQ,0913461H0BIABAV
0913271B0BFACAR,0913461H0BIACAW
0913271C0AAARAR,0913461C0AABCBC
0913271C0AAASAS,0913461C0AABHBH
0913271C0AAAUAU,0913461C0AABDBE
0913271C0AAAVAV,0913461C0AABFBF
0913271C0AAAWAW,0913461C0AABGBG
0913271C0AAAXAX,0913461C0AABDBD
0913271C0BGAAAR,0913461C0BIAABC
0913271C0BHAAAS,0913461C0BKAABH
0913271C0BIAAAU,0913461C0BJAABE
0913271C0BIABAV,0913461C0BJABBF
0913271C0BIACAW,0913461C0BJACBG
0913271C0BJAAAX,0913461C0BBADBD
0913281A0AAAAAA,0913472A0AAABAB
0913281A0BBAAAA,0913472A0BCAAAB
0913371A0AAAAAA,0913361A0AAADAD
0913371A0AAABAB,0913361A0AAAEAE
0913371A0BBAAAA,0913361A0BCAAAD
0913371A0BBABAA,0913361A0BCABAD
0913371A0BCAAAB,0913361A0BDAAAE
0913391C0AAAAAA,0913141A0AAACAC
0913391C0AAABAB,0913141A0AAADAD
0913391C0BBAAAA,0913141A0BCAAAC
0913391C0BCAAAB,0913141A0BDAAAD
0913411A0AAABAB,0913461D0AAAEAE
0913411A0BCAAAB,0913461D0BFAAAE
0913411A0BDAAAB,0913461D0BDABAE
0913411A0BEAAAB,0913461D0BEAAAE
0913451H0AAACAC,0913261R0AAAEAE
0913451H0AAADAD,0913261R0AAAFAF
0913451H0BEAAAC,0913261R0BFAAAE
0913451H0BEABAD,0913261R0BFABAF
0913451M0AAAAAA,0913261U0AAABAB
0913451M0BBAAAA,0913261U0BCAAAB
0913473A0AAAAAA,0913282A0AAABAB
0913473A0BBAAAA,0913282A0BCAAAB
0913473B0AAAAAA,0913282B0AAADAD
0913473B0BBAAAA,0913282B0BCAAAD
0913661A0AAAAAA,0913351A0AAACAC
0913661A0BBAAAA,0913351A0BCAAAC
0913662A0AAAAAA,0913353A0AAABAB
0913662A0BBAAAA,0913353A0BCAAAB
0914011C0AAAEAE,0914011D0AAABAB
0914011C0AAAFAF,0914011D0AAACAC
0914011C0BBACAE,0914011D0BCAAAB
0914011C0BDABAF,0914011D0BDAAAC
0914011E0AAAAAA,0914011Q0AAAAAA
0914011E0BBAAAA,0914011Q0BBAAAA
0914011L0AAAAAA,0914011J0AAADAD
0914011L0AAABAB,0914011J0AAAEAE
0914011L0BBAAAA,0914011J0BDAAAD
0914011L0BCAAAB,0914011J0BCABAE
0914011N0AAABAB,0914011P0AAAAAA
0914011N0BBAAAB,0914011P0BBAAAA
0914031A0AAAAAA,0914072A0AAAAAA
0914031A0BBAAAA,0914072A0BBAAAA
0914061A0AAABAB,0914061C0AAAAAA
0914061A0BCAAAB,0914061C0BBAAAA
0914081A0AAAAAA,0914051B0AAAAAA
0914081A0BBAAAA,0914051B0BBAAAA
1001010ADBBAAAA,1001010ADBBAAAB
1001010C0CKAAAW,1001010C0CKAAAL
1001010C0CKABAN,1001010C0CKABAF
1001010L0BCACAE,1001010L0BCACAP
1001010P0BCACAB,1001010P0BCACAR
1001010P0BCADAC,1001010P0BCADBG
1001040P0BBABAB,1001040P0BBABAC
1001050A0BFACA0,1001050A0BFACAM
1001050A0BFAGA0,1001050A0BFAGAB
1002010Q0BBACAT,1002010Q0BBACBK
1003020P0BCACAE,1003020P0BCACAD
1003020P0BCAEAJ,1003020P0BCAEAF
1003020P0BCAHAG,1003020P0BCAHAD
1003020P0BFAAAE,1003020P0BFAAAD
1003020U0AAAAAA,1003020AFAAAAAA
1003020U0BBAAAA,1003020AFBBAAAA
1003020U0BBABAA,1003020AFBBABAA
1003020U0BBACAA,1003020AFBBACAA
1003020U0BBADAI,1003020AFBBADAB
1003020U0BHAAAG,1003020U0BHAAAH
1103010B0BBABAD,1103010B0BBABAF
1105000B0BDAAAP,1105000B0BDAAAE
1106000ADBEAAAA,1106000ADBEABAC
110801000BLANA0,110801000BLANAB
110801000BLARA0,110801000BLARAB
110801000BLASA0,110801000BLASAB
110801000BLATA0,110801000BLATAB
1108010AAAAAAAA,1104020AEAAAEAE
1108010AAAAACAC,1104020AEAAAGAG
1108010AAAAAHAH,1104020AEAAADAD
1108010AAAAAIAI,1104020AEAAACAC
1108010AAAAAJAJ,1104020AEAAAHAH
1108010AAAAALAL,1104020AEAAAFAF
1108010AAAAAMAM,1104020AEAAAJAJ
1108010AAAAAPAP,1104020AEAAAAAA
1108010AAAAARAR,1104020AEAAAIAI
1108010AABCAAAF,1104020AEBEAAAJ
1108010AABCAAAM,1104020AEBEAAAJ
1108010AABDAAAP,1104020AEBBAAAA
1201020Q0AAAAAA,1201010AEAAAAAA
1201020Q0BBAAAA,1201010AEBBAAAA
1202010A0BCAAAD,1202010A0BCAAAB
1202010C0BBACAC,1202010C0BBACAA
1202010C0BBADAD,1202010C0BBADAA
1202010C0BDABAD,1202010C0BDABAA
1202010C0BKACAC,1202010C0BKACAA
1202010I0BCAAAG,1202010I0BCAAAC
1202010I0BDAAAD,1202010I0BDAAAC
1202010L0BBAAAA,1202010L0BBAAAC
1202010M0BCABAD,1202010M0BCABAC
1202010M0BDAAAD,1202010M0BDAAAC
1202010M0BDABAD,1202010M0BDABAC
1202010M0BEAAAD,1202010M0BEAAAC
1202010T0BBABAB,1202010T0BBABAA
1202020L0BCAAAD,1202020L0BCAACC
1202020L0BJABAD,1202020L0BJABCC
1202020P0BBAGAF,1202020P0BBAGAC
1202020P0BJAAAH,1202020P0BJAAAC
1202020P0BJABAH,1202020P0BJABAC
1202020P0BJAEAH,1202020P0BJAEAC
1203010F0BBABAA,1203010F0BBAEAC
1203010T0BBAAAA,1203010T0BBAAAG
1203010T0BBABAA,1203010T0BBABAG
120303000BBBTA0,1203030A0BJAAAE
1203030A0BBAFA0,1203030N0BEACAF
1203030A0BCABAA,1203030A0BCABAE
1203030A0BCACAB,1203030A0BCACAE
1203030A0BCADAA,1203030A0BCADAE
1203030A0BCAEAA,1203030A0BCAEAE
1203030A0BCAFAA,1203030A0BCAFAE
1203030A0BHAAAA,1203030A0BHAAAE
1203030A0BJAAAA,1203030A0BJAAAE
1203040E0BBACAC,1203040E0BBACAB
1203040G0BBABAB,1203040G0BBABAA
130201000BBMACP,130201000BBMADM
130201000BBMJBW,130201000BBMKA0
1302010F0BCAAAP,1302010BBMACP
130201100BBBAA0,130201100BBBAAN
1302011M0BDABAB,1302011L0BKAEAI
1302011M0BDADAB,1302011L0BKADAI
1302011M0BDAFAH,1302011L0BKAFAI
1302011M0BLABA0,1302011L0BLAAAD
1303000B0BEACAM,1303000B0BEACAJ
1304000V0CUAADZ,1304000V0CUAAAD
1304000V0CYAAEC,1304000V0CYAABC
1304000W0BBABAB,1304000W0BBABAA
1305020F0BJACAM,1305020F0BJACBM
1305020S0BHAAAA,1305020S0BHAADS
1305020S0BHABBM,1305020S0BHABDS
1305020Y0AAAAAA,1305030G0AAAAAA
1305020Y0AAABAB,1305030G0AAABAB
1305020Y0BBAAAA,1305030G0BBAAAA
1305020Y0BBABAB,1305030G0BBABAB
130601000BBAHA0,1306030A0BBAAAA
1306010V0BBABAB,1306010V0BBABAM
1306010V0BBADAF,1306010V0BBADAL
1307000M0BFAAAP,1307000M0BFAAAE
1307000M0BQACBE,1307000M0BQACBL
1309000H0BBAEA0,091200000BFXFFT
1309000I0BFAAAB,1309000I0BFAAAA
1310012K0BFAAAY,1310012K0BFAABJ
1310020A0BCAAAC,1310020A0BCAAAA
1310020A0BDAAAD,1310020A0BDAAAA
1310020A0BEAAAC,1310020A0BEAAAA
1310020A0BFAAAC,1310020A0BFAAAA
1310020H0BBAGAG,1310020H0BBAGAE
131005000BBAYA0,1310050P0BBABAD
131005000BBCGA0,1203040C0BIAAAF
1311020L0CHAABS,1311020L0CHAABV
1311020L0CHABBS,1311020L0CHABBW
1311020L0CHACBS,1311020L0CHACBX
1311020L0CHADBS,1311020L0CHADBY
1311020L0CHAEBS,1311020L0CHAEBZ
1311020L0CHAFBS,1311020L0CHAFBV
1311020L0CHAGBS,1311020L0CHAGBY
1311020L0CHAHBS,1311020L0CHAHBZ
1311050U0BCAAAA,1311050U0BCAAAD
1315000G0BEAAAI,1315000G0BEAAAL
140400030BCAAAE,140400030BCAAAD
140400030BDAAAF,140400030BDAAAD
140400030BDABAG,140400030BDABAC
140400060BCAAAC,140400060BCAAAD
1404000F0BNAAA0,1404000F0BNAABB
1404000F0BRAAAZ,1404000F0BRAABA
1404000L0BEAAAD,1404000L0BEAAAF
1404000L0BFAAAD,1404000L0BFAAAF
1404000L0BGAAAF,1404000L0BEADAF
1404000X0AAAAAA,1404000ANAAAAAA
1404000X0AAABAB,1404000ANAAABAB
1404000X0AAADAD,1404000APAAAAAA
1404000X0AAAEAE,1404000APAAABAB
1404000X0AAAFAF,1404000APAAACAC
1404000X0BCAAAA,1404000ANBBAAAA
1404000X0BDAAAA,1404000ANBCAAAA
1404000X0BDAAAB,1404000ANBCABAB
1404000X0BFAAAD,1404000APBBAAAA
1404000X0BFABAF,1404000APBBABAC
1404000X0BGAAAE,1404000APBCAAAB
1404000X0BHAAAF,1404000APBDAAAC
1405010A0BPABBF,1405010A0BPABAF
1405010A0BSAABF,1405010A0BSAAAF
1405020A0BDAAAD,1405020A0BDAAAB
1405020B0BBAAAC,1405020B0BBAAAA
1405020C0BBAAAB,1405020C0BBAAAA
1405030A0BEAAAK,1405030A0BEAAAN
1405030A0BEABAL,1405030A0BEABAM
1501010F0BDAAAG,1501010R0BBAAAA
1501010F0BDABAH,1501010R0BBABAB
1501050X0BBAAAA,1501050X0BBAAAC
180300000BMACA0,1803000A0BBABAA
190205500BCQRA0,190205500BDAAAL
190400000AAPZPZ,0913448A0AAAAAA
190700000AAAZAZ,0913461D0AAAEAE
190700000AABPBP,0913161A0AAAFAF
190700000BBAGA0,0913461D0BFAAAE
190700000BBAGAZ,0913461D0BFAAAE
190700000BBBKA0,0913411B0BCAAAB
190700000BBBLBA,0913161B0BGAAAE
190700000BBBMBA,0913161B0BFAAAD
190700000BBBQBA,0913411B0BDAAAC
190700000BBBTBK,190700000BBBTBA
190700000BBBUBA,0913411B0BEAAAD
190700000BBBVAZ,0913461D0BBAAAA
190700000BBBWAZ,0913461D0BCAAAB
190700000BBCFA0,0913421B0BBAAAA
190700000BBCGA0,0913421B0BBABAB
190700000BBCIA0,0913411B0BEABAD
190700000BBCIBA,0913411B0BEABAD
190700000BBCJA0,0913161A0BEAAAA
190700000BBCKBN,190700000BBCKBA
190700000BBCLBA,0913411B0BFAAAE
190700000BBCMBA,0913411B0BBAAAA
190700000BBCNBA,0913411B0BBABAA
190700000BBCNBK,0913411B0BBABAA
190700000BBCPBA,0913161A0BCAAAC
190700000BBCRA0,0913161A0BBABAE
190700000BBCTA0,0913161A0BFAAAB
190700000BBCUA0,0913161A0BBAAAD
190700000BBCVA0,0913161A0BEABAA
190700000BBCWA0,190700000BBCWBA
190700000BBCXA0,0913161A0BCABAC
190700000BBCXBA,0913161A0BCABAC
190700000BBCYA0,0913411A0BBAAAA
190700000BBCZA0,0913161A0BFABAB
190700000BBDABP,0913161A0BDAAAF
191300000BMCHA0,0913171B0BBABAB
191300000BMCIA0,0913421A0BCAAAB
191300000BMCUA0,0913421A0BBAAAA
20030600520,20030900238
20030600521,20030900239
20030600522,20030900240
20030600523,20030900241
20030600524,20030900242
23150601500,23154801502
23150601501,23154801503
23156251501,23152091500
23156251502,23152091501
23156551500,23153931500
23156551501,23153931501
23300603022,23300263087
23300603023,23300263088
23300603024,23300263089
23304921000,23300263085
23304921001,23300263086
23460604605,23464804601
23701157000,23706607000
23800608004,23804808016
23800608005,23804808017
23806258001,23802098003
23806258002,23802098004
23806258003,23802098005
23806558000,23803938000
